user_id,age,salary,department,city,gender
U7683,54.0,102940.36,HR,Tokyo,Male
U7684,25.0,45475.38,Sales,London,Female
U7685,25.0,30538.51,Engineering,New York,Male
U7686,50.0,94933.03,Marketing,New York,Male
U7687,58.0,132823.22,Engineering,Tokyo,Male
U7688,41.0,88115.21,Engineering,Paris,Male
U7689,44.0,99089.97,HR,London,Female
U7690,39.0,79166.11,Marketing,Paris,Female
U7691,46.0,65798.43,Engineering,Tokyo,Male
U7692,22.0,44696.02,Engineering,Paris,Male
U7693,36.0,74012.13,Marketing,Tokyo,Female
U7694,55.0,118956.39,Sales,Tokyo,Male
U7695,41.0,81632.6,Sales,London,Female
U7696,58.0,108282.09,Engineering,Tokyo,Male
U7697,48.0,95008.0,Engineering,London,Male
U7698,43.0,82577.4,Sales,New York,Female
U7699,26.0,57236.45,HR,Paris,Female
U7700,55.0,109030.29,Marketing,Tokyo,Male
U7701,24.0,38098.61,Marketing,Paris,Male
U7702,38.0,81669.0,HR,Paris,Male
U7703,45.0,82611.42,HR,London,Female
U7704,45.0,86840.03,HR,Paris,Female
U7705,24.0,43360.82,HR,Paris,Female
U7706,28.0,58372.23,HR,Paris,Female
U7707,46.0,78287.17,HR,Tokyo,Female
U7708,24.0,48321.08,Marketing,Paris,Male
U7709,36.0,82804.39,HR,New York,Male
U7710,50.0,100957.71,Sales,London,Female
U7711,50.0,93325.7,HR,New York,Female
U7712,31.0,58343.49,HR,London,Female
U7713,53.0,108957.48,Marketing,Paris,Male
U7714,44.0,93602.98,Marketing,London,Male
U7715,30.0,75039.37,HR,Tokyo,Female
U7716,58.0,99742.57,Marketing,Tokyo,Male
U7717,35.0,72634.38,Engineering,New York,Male
U7718,25.0,51853.93,Marketing,Tokyo,Female
U7719,41.0,81332.41,Marketing,Paris,Male
U7720,49.0,101554.4,Marketing,New York,Male
U7721,35.0,67704.64,Marketing,New York,Female
U7722,55.0,100011.86,Sales,New York,Male
U7723,34.0,70135.26,Sales,Tokyo,Female
U7724,52.0,110492.54,Sales,London,Female
U7725,54.0,107526.86,HR,Tokyo,Female
U7726,49.0,108593.43,HR,New York,Female
U7727,46.0,89626.03,Engineering,London,Male
U7728,53.0,110605.66,Sales,New York,Male
U7729,30.0,44182.57,HR,New York,Female
U7730,49.0,120424.31,Marketing,London,Male
U7731,52.0,101724.21,Marketing,London,Male
U7732,38.0,71118.14,Sales,New York,Female
U7733,44.0,85342.49,Engineering,New York,Male
U7734,34.0,58512.16,Engineering,Tokyo,Male
U7735,31.0,50314.83,Marketing,Tokyo,Female
U7736,37.0,74410.44,Engineering,Tokyo,Male
U7737,27.0,55141.16,Sales,Paris,Female
U7738,32.0,66238.76,Marketing,New York,Female
U7739,24.0,47660.58,HR,Tokyo,Female
U7740,49.0,97169.12,HR,New York,Male
U7741,36.0,59969.24,Engineering,Paris,Male
U7742,34.0,63126.31,Marketing,Tokyo,Male
U7743,38.0,77612.75,Marketing,Tokyo,Female
U7744,28.0,50612.59,HR,New York,Female
U7745,49.0,100921.69,Marketing,New York,Male
U7746,59.0,116647.9,Marketing,London,Male
U7747,34.0,66570.8,Marketing,London,Male
U7748,38.0,78072.69,Engineering,Tokyo,Male
U7749,36.0,76851.43,Marketing,London,Female
U7750,57.0,121080.21,Sales,Tokyo,Male
U7751,49.0,117830.43,Engineering,New York,Male
U7752,36.0,80637.82,Marketing,London,Male
U7753,32.0,49195.56,Marketing,Tokyo,Male
U7754,52.0,93161.38,Sales,New York,Female
U7755,25.0,47253.53,Engineering,Tokyo,Male
U7756,56.0,104370.83,HR,Paris,Female
U7757,55.0,113904.97,HR,London,Female
U7758,48.0,100965.92,Engineering,Paris,Male
U7759,31.0,57164.87,Marketing,New York,Female
U7760,51.0,113896.75,Marketing,Tokyo,Male
U7761,41.0,96542.0,HR,Tokyo,Male
U7762,50.0,81881.72,HR,New York,Male
U7763,,85711.22,HR,Paris,Female
U7764,44.0,98972.4,Sales,Tokyo,Female
U7765,42.0,92698.29,HR,Paris,Male
U7766,31.0,67026.52,Sales,Paris,Female
U7767,33.0,66109.4,Engineering,Paris,Male
U7768,51.0,100968.83,Marketing,London,Male
U7769,54.0,113365.99,HR,Paris,Male
U7770,39.0,79764.77,Marketing,London,Male
U7771,35.0,83077.23,Marketing,Paris,Male
U7772,43.0,79187.56,HR,Paris,Female
U7773,42.0,84179.95,HR,London,Female
U7774,22.0,52903.35,Engineering,Tokyo,Male
U7775,36.0,73644.18,Sales,Tokyo,Female
U7776,57.0,120731.59,Sales,New York,Male
U7777,43.0,92586.22,Marketing,New York,Male
U7778,53.0,101751.59,HR,Tokyo,Female
U7779,54.0,97793.32,Engineering,New York,Male
U7780,44.0,80522.17,Engineering,Tokyo,Male
U7781,23.0,35162.34,Engineering,New York,Male
U7782,23.0,27440.15,Engineering,Tokyo,Male
U7783,59.0,128917.61,Engineering,London,Male
U7784,50.0,81139.77,Sales,New York,Female
U7785,24.0,66614.6,Sales,London,Female
U7786,28.0,50722.13,Sales,London,Female
U7787,57.0,111216.45,HR,London,Female
U7788,50.0,84851.07,Marketing,London,Male
U7789,58.0,119845.67,Engineering,London,Male
U7790,57.0,111391.08,HR,Paris,Male
U7791,44.0,88610.98,Engineering,London,Male
U7792,37.0,66128.76,Sales,New York,Female
U7793,52.0,108808.16,HR,London,Male
U7794,55.0,101760.83,Sales,New York,Female
U7795,22.0,44787.66,Engineering,London,Female
U7796,39.0,82619.82,Engineering,New York,Male
U7797,36.0,86513.09,Marketing,London,Male
U7798,38.0,84059.01,Engineering,Tokyo,Male
U7799,31.0,62898.79,Sales,Paris,Female
U7800,41.0,81920.32,Engineering,New York,Male
U7801,27.0,57134.12,Marketing,New York,Female
U7802,29.0,65667.12,Marketing,London,Female
U7803,55.0,102556.88,Sales,New York,Female
U7804,53.0,115032.09,HR,London,Female
U7805,25.0,40630.06,Engineering,Paris,Male
U7806,41.0,86563.13,Marketing,Tokyo,Male
U7807,45.0,95414.27,Engineering,Tokyo,Male
U7808,45.0,83284.35,Engineering,Paris,Male
U7809,47.0,78576.19,HR,London,Female
U7810,46.0,89354.31,Marketing,London,Male
U7811,57.0,87701.29,Engineering,Paris,Male
U7812,28.0,54216.36,Marketing,New York,Female
U7813,31.0,49517.59,Sales,New York,Male
U7814,33.0,97132.52,Sales,New York,Male
U7815,22.0,54586.95,Engineering,Paris,Male
U7816,46.0,92722.0,Marketing,Tokyo,Male
U7817,37.0,87324.1,Engineering,Tokyo,Male
U7818,26.0,59050.35,Marketing,Tokyo,Male
U7819,40.0,68364.6,Marketing,London,Female
U7820,25.0,43745.64,HR,Paris,Female
U7821,27.0,64294.67,HR,New York,Female
U7822,47.0,84394.63,HR,Tokyo,Male
U7823,30.0,63953.18,Engineering,Tokyo,Male
U7824,35.0,76747.58,HR,Tokyo,Female
U7825,30.0,57393.57,HR,London,Female
U7826,36.0,73523.3,Sales,London,Female
U7827,58.0,124317.94,Marketing,New York,Male
U7828,41.0,89840.9,Marketing,Tokyo,Female
U7829,29.0,62481.77,HR,Tokyo,Female
U7830,53.0,105870.46,Marketing,Tokyo,Male
U7831,42.0,89873.56,Sales,London,Female
U7832,40.0,59784.64,Sales,New York,Female
U7833,50.0,114755.8,HR,Paris,Male
U7834,52.0,102674.43,Sales,London,Male
U7835,27.0,46650.33,Marketing,Tokyo,Female
U7836,25.0,55994.64,Engineering,New York,Male
U7837,50.0,105714.3,Marketing,New York,Male
U7838,24.0,38235.73,Engineering,Paris,Male
U7839,22.0,44675.4,HR,Tokyo,Female
U7840,36.0,72373.35,Engineering,London,Male
U7841,42.0,83720.83,Sales,London,Female
U7842,52.0,120240.2,Marketing,London,Male
U7843,28.0,55798.45,Engineering,Tokyo,Male
U7844,38.0,74700.95,Marketing,Tokyo,Female
U7845,40.0,73196.32,HR,Tokyo,Female
U7846,24.0,39751.6,HR,London,Female
U7847,51.0,105920.43,Sales,Tokyo,Female
U7848,56.0,107301.8,HR,Tokyo,Female
U7849,50.0,98120.71,Engineering,Tokyo,Male
U7850,35.0,71981.68,HR,Paris,Female
U7851,56.0,112636.89,Sales,Paris,Male
U7852,49.0,99349.61,Marketing,Tokyo,Male
U7853,51.0,103313.17,Marketing,Tokyo,Male
U7854,47.0,100246.01,HR,London,Male
U7855,28.0,82410.31,Engineering,New York,Male
U7856,52.0,116293.11,Sales,Tokyo,Female
U7857,26.0,48377.1,Engineering,London,Male
U7858,56.0,124155.07,Sales,London,Male
U7859,35.0,59462.09,HR,New York,Female
U7860,57.0,108337.42,Sales,London,Male
U7861,48.0,103068.83,Sales,New York,Female
U7862,45.0,96758.66,HR,Tokyo,Male
U7863,50.0,106015.36,Engineering,Paris,Male
U7864,43.0,80097.02,HR,New York,Male
U7865,29.0,52165.56,Sales,Tokyo,Female
U7866,36.0,73311.51,HR,Tokyo,Female
U7867,26.0,49477.1,Sales,Paris,Male
U7868,25.0,58881.76,HR,London,Female
U7869,32.0,61226.66,Marketing,New York,Male
U7870,39.0,74931.87,Marketing,New York,Male
U7871,51.0,85741.59,HR,London,Female
U7872,36.0,80753.3,Engineering,Paris,Male
U7873,27.0,57223.77,Sales,New York,Female
U7874,37.0,51139.97,Marketing,New York,Female
U7875,30.0,64450.19,Engineering,London,Male
U7876,55.0,105988.23,Sales,Tokyo,Male
U7877,48.0,103759.43,Marketing,Paris,Male
U7878,34.0,66948.9,Marketing,Tokyo,Female
U7879,57.0,105956.26,HR,Tokyo,Female
U7880,48.0,113290.47,Sales,London,Male
U7881,30.0,75719.68,Engineering,New York,Male
U7882,26.0,50143.2,Engineering,London,Male
U7883,43.0,89726.39,Engineering,Tokyo,Male
U7884,52.0,99407.74,Sales,London,Female
U7885,24.0,30935.11,Engineering,Paris,Male
U7886,51.0,115176.98,Engineering,Tokyo,Male
U7887,42.0,76022.59,Engineering,Tokyo,Male
U7888,56.0,124735.41,HR,Paris,Female
U7889,27.0,60972.28,HR,London,Female
U7890,49.0,100871.6,Sales,London,Male
U7891,53.0,105590.83,Sales,London,Female
U7892,58.0,123014.41,Engineering,New York,Male
U7893,46.0,82695.91,HR,Tokyo,Male
U7894,53.0,119344.17,Marketing,Paris,Male
U7895,56.0,113432.08,Marketing,Tokyo,Male
U7896,43.0,100950.25,Engineering,New York,Male
U7897,45.0,88776.9,Engineering,Tokyo,Male
U7898,51.0,103425.04,HR,Paris,Female
U7899,53.0,108638.93,HR,Paris,Female
U7900,52.0,109760.03,HR,Tokyo,Male
U7901,44.0,106108.73,Sales,New York,Female
U7902,54.0,103619.31,Sales,Tokyo,Female
U7903,46.0,90720.98,Engineering,New York,Male
U7904,57.0,113807.65,Sales,London,Female
U7905,45.0,66845.55,HR,Paris,Female
U7906,52.0,98450.93,HR,Tokyo,Female
U7907,34.0,63101.53,Sales,Paris,Female
U7908,31.0,88381.03,Marketing,Paris,Male
U7909,44.0,90584.71,Engineering,Tokyo,Male
U7910,39.0,82934.82,Marketing,London,Male
U7911,53.0,91313.34,Engineering,Paris,Male
U7912,54.0,107372.72,Marketing,Paris,Male
U7913,57.0,123360.99,Sales,New York,Female
U7914,49.0,123166.47,Engineering,New York,Male
U7915,37.0,67157.02,Engineering,London,Male
U7916,37.0,55844.21,Engineering,Tokyo,Male
U7917,39.0,70246.32,HR,Paris,Female
U7918,29.0,50286.74,HR,London,Female
U7919,37.0,66380.23,Marketing,Tokyo,Female
U7920,32.0,73075.07,Sales,New York,Female
U7921,27.0,57427.84,HR,Paris,Female
U7922,22.0,32715.81,Engineering,Paris,Male
U7923,33.0,80162.03,HR,Tokyo,Male
U7924,59.0,136930.36,Sales,London,Male
U7925,49.0,80949.91,HR,Paris,Female
U7926,38.0,87776.48,Engineering,Paris,Male
U7927,22.0,42298.82,Marketing,New York,Female
U7928,53.0,96579.87,Engineering,London,Male
U7929,29.0,43448.05,Sales,New York,Female
U7930,45.0,85472.15,Marketing,Tokyo,Male
U7931,31.0,56781.45,HR,Tokyo,Female
U7932,31.0,63474.94,HR,London,Female
U7933,57.0,135460.43,HR,New York,Female
U7934,46.0,86920.79,Marketing,Tokyo,Female
U7935,31.0,47934.36,Engineering,London,Male
U7936,40.0,76698.21,Marketing,Tokyo,Female
U7937,36.0,82420.07,Marketing,Paris,Male
U7938,37.0,71523.19,Sales,Paris,Female
U7939,23.0,52514.77,Marketing,London,Female
U7940,50.0,101699.96,HR,Tokyo,Female
U7941,25.0,50611.65,Engineering,London,Male
U7942,50.0,115872.26,Engineering,London,Male
U7943,52.0,94318.69,Engineering,London,Male
U7944,38.0,65593.4,HR,Paris,Female
U7945,31.0,52912.07,HR,London,Female
U7946,48.0,99453.22,HR,Paris,Female
U7947,36.0,72534.32,HR,Paris,Female
U7948,52.0,111101.3,HR,Tokyo,Female
U7949,,83239.53,Marketing,London,Male
U7950,47.0,92043.97,HR,Tokyo,Female
U7951,59.0,121291.57,HR,Paris,Male
U7952,57.0,130964.58,HR,London,Female
U7953,38.0,64377.08,HR,Paris,Female
U7954,24.0,38798.44,Engineering,London,Male
U7955,35.0,70410.97,HR,London,Female
U7956,34.0,88324.74,Marketing,New York,Male
U7957,48.0,85283.51,Marketing,Tokyo,Male
U7958,22.0,43900.05,Marketing,New York,Female
U7959,38.0,67225.98,Sales,London,Female
U7960,55.0,113981.79,Engineering,New York,Male
U7961,35.0,49357.38,HR,Paris,Female
U7962,38.0,65638.28,Sales,London,Female
U7963,24.0,60783.44,HR,London,Female
U7964,55.0,110093.21,Sales,London,Male
U7965,46.0,84546.56,Sales,New York,Female
U7966,23.0,45541.89,Marketing,Tokyo,Female
U7967,55.0,109367.05,Marketing,Tokyo,Male
U7968,47.0,99608.08,Sales,Tokyo,Female
U7969,52.0,83242.15,Marketing,New York,Male
U7970,30.0,49633.33,Sales,Paris,Female
U7971,51.0,92451.26,Engineering,New York,Male
U7972,41.0,88294.21,Marketing,Tokyo,Male
U7973,42.0,83936.9,Marketing,New York,Male
U7974,50.0,114406.0,Marketing,Paris,Female
U7975,46.0,100291.41,Engineering,London,Male
U7976,59.0,114540.95,Sales,London,Female
U7977,46.0,91504.54,HR,Tokyo,Female
U7978,30.0,72938.85,Marketing,Tokyo,Female
U7979,47.0,108332.15,Sales,Paris,Male
U7980,58.0,115043.21,Engineering,New York,Male
U7981,37.0,64149.63,HR,Paris,Female
U7982,58.0,94991.36,Marketing,Paris,Male
U7983,33.0,44988.97,Engineering,London,Male
U7984,45.0,94720.83,Engineering,New York,Male
U7985,47.0,98519.9,HR,London,Male
U7986,41.0,75246.04,Sales,London,Female
U7987,30.0,73014.87,Marketing,Paris,Male
U7988,44.0,85930.57,Marketing,London,Male
U7989,50.0,94116.03,Sales,Tokyo,Male
U7990,52.0,115711.62,Sales,Tokyo,Male
U7991,40.0,90385.61,Sales,London,Male
U7992,41.0,81484.04,HR,London,Female
U7993,44.0,93175.31,HR,New York,Male
U7994,48.0,102437.14,Marketing,Tokyo,Male
U7995,51.0,123752.67,HR,New York,Female
U7996,42.0,82689.8,Engineering,London,Male
U7997,56.0,100201.28,Marketing,Tokyo,Male
U7998,28.0,62254.78,HR,Paris,Female
U7999,43.0,86622.15,Sales,Paris,Female
U8000,31.0,63123.18,Engineering,London,Male
U8001,44.0,87687.77,Sales,New York,Male
U8002,36.0,56086.75,Marketing,Paris,Female
U8003,51.0,104613.79,Sales,Paris,Female
U8004,55.0,106408.44,HR,Tokyo,Female
U8005,34.0,64909.32,HR,New York,Female
U8006,25.0,46018.23,Marketing,New York,Male
U8007,39.0,77607.99,Sales,Paris,Female
U8008,44.0,90604.5,Marketing,London,Male
U8009,54.0,107706.94,Sales,Paris,Female
U8010,55.0,121548.15,Engineering,New York,Male
U8011,55.0,117561.68,HR,Tokyo,Male
U8012,57.0,113269.0,Marketing,New York,Male
U8013,56.0,101646.24,Engineering,Tokyo,Male
U8014,38.0,81805.28,Engineering,Tokyo,Male
U8015,49.0,94850.94,Marketing,Tokyo,Male
U8016,35.0,68292.55,Marketing,New York,Female
U8017,55.0,96813.15,Engineering,New York,Male
U8018,32.0,68135.71,Sales,London,Female
U8019,34.0,93933.86,Engineering,Paris,Male
U8020,54.0,102937.13,Marketing,New York,Male
U8021,23.0,52226.02,Engineering,Tokyo,Male
U8022,55.0,122458.59,Sales,New York,Female
U8023,50.0,94770.23,HR,New York,Female
U8024,58.0,91748.11,HR,Paris,Female
U8025,25.0,56955.11,Engineering,New York,Male
U8026,33.0,66793.11,Sales,Tokyo,Female
U8027,47.0,97113.34,HR,Paris,Female
U8028,49.0,98548.96,Engineering,London,Male
U8029,24.0,59598.03,Engineering,Tokyo,Male
U8030,41.0,81024.77,Sales,Tokyo,Female
U8031,31.0,83708.84,Marketing,New York,Male
U8032,39.0,84980.49,Engineering,London,Male
U8033,48.0,106114.85,Marketing,Paris,Female
U8034,52.0,104065.7,Marketing,London,Male
U8035,48.0,99108.46,HR,New York,Male
U8036,22.0,27103.65,Marketing,London,Male
U8037,27.0,48230.15,Sales,Tokyo,Female
U8038,32.0,74776.54,HR,Tokyo,Female
U8039,55.0,109331.26,HR,London,Male
U8040,41.0,70751.22,HR,London,Female
U8041,42.0,77157.91,Engineering,Tokyo,Male
U8042,42.0,77077.18,Engineering,London,Male
U8043,39.0,77610.77,Marketing,Tokyo,Female
U8044,42.0,75657.95,HR,London,Female
U8045,40.0,94230.62,HR,Paris,Male
U8046,25.0,52082.05,Sales,Paris,Female
U8047,34.0,54044.85,Marketing,New York,Female
U8048,39.0,93361.41,Sales,Tokyo,Female
U8049,50.0,99542.17,Marketing,Paris,Male
U8050,46.0,97059.93,Marketing,Tokyo,Male
U8051,34.0,71067.41,Engineering,Paris,Male
U8052,48.0,100174.22,Engineering,New York,Male
U8053,40.0,76564.91,Sales,Tokyo,Female
U8054,22.0,47307.63,Marketing,Paris,Male
U8055,59.0,116507.63,HR,Tokyo,Female
U8056,40.0,83621.05,Engineering,New York,Male
U8057,22.0,42142.73,HR,New York,Female
U8058,38.0,73099.58,Sales,Paris,Female
U8059,42.0,69379.67,Engineering,London,Male
U8060,43.0,85947.96,Engineering,New York,Male
U8061,36.0,74246.14,Marketing,London,Male
U8062,53.0,124488.74,Sales,New York,Male
U8063,25.0,54793.66,Marketing,Paris,Male
U8064,53.0,98753.18,Engineering,London,Male
U8065,25.0,39853.22,Sales,Tokyo,Female
U8066,22.0,46674.38,Engineering,New York,Male
U8067,54.0,100550.52,Sales,Paris,Female
U8068,28.0,50315.23,Engineering,Tokyo,Male
U8069,30.0,52518.74,HR,London,Female
U8070,22.0,40714.13,HR,Paris,Female
U8071,37.0,81361.22,Marketing,Tokyo,Male
U8072,39.0,58101.62,HR,Paris,Female
U8073,27.0,66946.5,Engineering,London,Male
U8074,23.0,43958.64,Engineering,Tokyo,Male
U8075,30.0,53659.18,HR,New York,Female
U8076,,58877.6,Marketing,New York,Male
U8077,44.0,85937.5,HR,Paris,Male
U8078,29.0,47531.44,Sales,New York,Female
U8079,46.0,76781.66,Sales,London,Female
U8080,37.0,80954.45,Sales,London,Female
U8081,56.0,119597.37,HR,Tokyo,Female
U8082,38.0,71869.52,HR,Tokyo,Female
U8083,39.0,91213.25,HR,Tokyo,Female
U8084,48.0,96358.31,Sales,Paris,Male
U8085,36.0,85280.05,Marketing,Paris,Male
U8086,38.0,66426.32,Engineering,London,Male
U8087,26.0,41202.04,HR,London,Female
U8088,37.0,68863.51,Marketing,Paris,Female
U8089,36.0,68004.36,Engineering,Tokyo,Male
U8090,55.0,121510.87,Engineering,Paris,Male
U8091,40.0,82933.43,Engineering,Tokyo,Male
U8092,29.0,50407.57,Marketing,London,Female
U8093,31.0,62111.59,Marketing,Tokyo,Female
U8094,26.0,47719.48,Sales,Paris,Female
U8095,47.0,85962.42,Marketing,New York,Male
U8096,43.0,85202.58,Marketing,London,Male
U8097,44.0,86091.44,Marketing,London,Male
U8098,34.0,60343.21,Engineering,Paris,Male
U8099,30.0,52236.36,HR,Paris,Female
U8100,41.0,90145.97,Sales,London,Male
U8101,49.0,102234.16,HR,Paris,Female
U8102,58.0,125436.69,HR,Tokyo,Female
U8103,45.0,87162.48,Marketing,Tokyo,Male
U8104,54.0,97122.64,Sales,Tokyo,Male
U8105,41.0,76260.98,HR,New York,Female
U8106,51.0,112273.14,HR,Paris,Male
U8107,30.0,43995.96,Sales,Tokyo,Female
U8108,38.0,90447.11,Marketing,London,Male
U8109,57.0,102898.4,HR,Tokyo,Male
U8110,35.0,77796.77,Engineering,Tokyo,Female
U8111,40.0,69795.41,HR,Paris,Female
U8112,28.0,50048.32,Engineering,London,Male
U8113,24.0,27425.23,Marketing,New York,Female
U8114,54.0,126537.99,HR,London,Male
U8115,53.0,111748.31,Sales,Tokyo,Male
U8116,32.0,70336.99,Sales,New York,Female
U8117,23.0,41071.32,HR,New York,Female
U8118,47.0,84692.46,Marketing,New York,Female
U8119,25.0,57765.31,Marketing,New York,Female
U8120,38.0,63968.75,Sales,New York,Female
U8121,38.0,74328.73,HR,Paris,Female
U8122,49.0,85492.7,Marketing,Tokyo,Male
U8123,51.0,103239.48,Sales,New York,Male
U8124,44.0,68830.87,Engineering,Tokyo,Male
U8125,45.0,75194.21,HR,Paris,Female
U8126,50.0,91401.81,Engineering,Paris,Male
U8127,25.0,56147.53,Engineering,Paris,Male
U8128,59.0,112686.82,Marketing,London,Male
U8129,50.0,109835.98,Marketing,London,Male
U8130,40.0,95006.98,Marketing,New York,Male
U8131,48.0,92913.57,HR,Paris,Male
U8132,50.0,85215.53,Engineering,London,Male
U8133,57.0,123656.8,HR,Paris,Male
U8134,56.0,96584.34,Marketing,London,Male
U8135,27.0,44967.36,Engineering,Paris,Male
U8136,44.0,70989.36,HR,London,Female
U8137,29.0,67631.65,HR,Tokyo,Female
U8138,23.0,51720.86,Sales,New York,Male
U8139,34.0,84182.86,HR,New York,Female
U8140,42.0,79587.44,Marketing,Tokyo,Female
U8141,52.0,95760.25,HR,New York,Male
U8142,57.0,108751.89,Engineering,Paris,Male
U8143,59.0,104672.29,HR,New York,Male
U8144,48.0,110286.52,Sales,New York,Female
U8145,57.0,147766.34,Engineering,London,Male
U8146,44.0,80761.88,Engineering,London,Male
U8147,42.0,89926.98,Sales,Tokyo,Male
U8148,34.0,66445.11,Marketing,London,Female
U8149,58.0,120417.4,Engineering,Tokyo,Male
U8150,47.0,104596.99,Marketing,New York,Male
U8151,28.0,44569.09,Engineering,London,Male
U8152,43.0,81214.09,Engineering,London,Male
U8153,44.0,100031.56,Marketing,New York,Male
U8154,51.0,107088.35,Engineering,London,Male
U8155,39.0,81273.2,Marketing,Paris,Male
U8156,39.0,83096.84,Sales,London,Male
U8157,31.0,68078.92,Marketing,Paris,Female
U8158,51.0,113577.63,Sales,Tokyo,Female
U8159,47.0,101537.74,Engineering,London,Male
U8160,28.0,55492.73,Marketing,London,Female
U8161,28.0,59530.36,Engineering,Paris,Male
U8162,26.0,51325.71,Marketing,New York,Male
U8163,22.0,36538.56,Sales,Tokyo,Female
U8164,39.0,77483.73,Sales,Tokyo,Male
U8165,34.0,66861.89,Marketing,Paris,Male
U8166,46.0,75019.08,Sales,New York,Female
U8167,29.0,65749.35,Engineering,London,Male
U8168,31.0,71444.63,Engineering,New York,Male
U8169,53.0,111438.09,HR,New York,Female
U8170,38.0,84847.06,Sales,Paris,Male
U8171,59.0,116240.91,Engineering,New York,Male
U8172,36.0,66859.26,Marketing,New York,Male
U8173,36.0,81489.05,Sales,Paris,Male
U8174,41.0,71412.17,Engineering,New York,Male
U8175,36.0,61065.6,Sales,New York,Female
U8176,56.0,116481.39,Marketing,Tokyo,Male
U8177,27.0,58207.63,Engineering,Paris,Male
U8178,51.0,111300.72,HR,Paris,Female
U8179,29.0,40895.58,HR,Paris,Female
U8180,52.0,103022.58,Sales,New York,Female
U8181,53.0,94696.33,Marketing,Tokyo,Male
U8182,36.0,80552.94,Engineering,Tokyo,Male
U8183,39.0,91337.49,Marketing,London,Male
U8184,34.0,73044.96,Engineering,Paris,Male
U8185,45.0,84421.52,Sales,Tokyo,Female
U8186,35.0,62514.15,Engineering,Tokyo,Male
U8187,49.0,93881.71,Marketing,Tokyo,Male
U8188,32.0,55588.76,Marketing,Paris,Female
U8189,27.0,52407.59,Sales,New York,Female
U8190,46.0,84491.35,Marketing,London,Male
U8191,22.0,30183.51,Engineering,London,Male
U8192,46.0,95806.46,Sales,New York,Male
U8193,23.0,50578.24,Engineering,Paris,Male
U8194,53.0,122994.2,Marketing,Tokyo,Male
U8195,34.0,63668.06,Sales,New York,Female
U8196,54.0,89097.95,Engineering,London,Male
U8197,53.0,114153.01,Marketing,Paris,Male
U8198,45.0,99277.56,Marketing,Tokyo,Female
U8199,48.0,107420.02,HR,London,Female
U8200,25.0,64713.24,Marketing,London,Female
U8201,45.0,104855.31,Engineering,London,Male
U8202,44.0,78232.24,Sales,Tokyo,Female
U8203,50.0,115480.78,HR,London,Female
U8204,55.0,106719.65,Marketing,Paris,Male
U8205,42.0,91984.37,Marketing,Paris,Male
U8206,51.0,104594.93,Marketing,Tokyo,Male
U8207,47.0,84272.51,Engineering,Paris,Male
U8208,41.0,93603.58,HR,New York,Female
U8209,37.0,69438.98,Engineering,Paris,Male
U8210,24.0,66587.74,HR,London,Female
U8211,58.0,108367.57,Sales,London,Female
U8212,,81955.49,Engineering,Paris,Male
U8213,44.0,81371.29,Engineering,Paris,Male
U8214,22.0,58952.01,Sales,Tokyo,Female
U8215,54.0,92328.0,HR,Tokyo,Female
U8216,36.0,81130.66,Marketing,New York,Male
U8217,38.0,94323.61,Sales,Paris,Male
U8218,55.0,108306.18,Marketing,New York,Female
U8219,38.0,72069.14,Marketing,Paris,Male
U8220,25.0,50798.96,Sales,New York,Male
U8221,34.0,56775.91,HR,Paris,Female
U8222,25.0,76482.64,Marketing,Paris,Female
U8223,28.0,62698.1,Sales,Paris,Female
U8224,30.0,47794.84,Engineering,New York,Male
U8225,44.0,79928.12,Engineering,London,Male
U8226,54.0,109791.34,Engineering,Tokyo,Male
U8227,54.0,95055.76,Sales,Tokyo,Male
U8228,41.0,66956.79,Engineering,New York,Male
U8229,25.0,52937.68,Marketing,Paris,Female
U8230,22.0,54059.98,Engineering,London,Male
U8231,55.0,119152.22,Engineering,New York,Male
U8232,48.0,95402.62,Marketing,New York,Male
U8233,42.0,81254.91,Engineering,Tokyo,Male
U8234,45.0,90516.7,Marketing,Tokyo,Male
U8235,36.0,81921.27,Engineering,London,Male
U8236,56.0,99432.32,Marketing,Paris,Male
U8237,46.0,84225.82,Engineering,London,Male
U8238,30.0,56222.34,Marketing,Tokyo,Female
U8239,38.0,73577.61,Sales,Paris,Male
U8240,42.0,83455.29,Marketing,London,Male
U8241,34.0,67750.97,Engineering,New York,Male
U8242,24.0,54740.25,Engineering,New York,Male
U8243,25.0,32371.84,HR,New York,Female
U8244,25.0,33985.6,Marketing,Paris,Male
U8245,49.0,91348.06,Sales,Paris,Male
U8246,28.0,64635.89,Marketing,Tokyo,Female
U8247,47.0,87480.5,Marketing,London,Male
U8248,32.0,63589.18,Sales,Paris,Female
U8249,45.0,91281.4,Marketing,Paris,Male
U8250,31.0,65160.97,Sales,London,Female
U8251,58.0,131645.75,Sales,Tokyo,Male
U8252,,74946.44,Marketing,Paris,Female
U8253,40.0,89974.63,Marketing,London,Male
U8254,40.0,78732.04,Engineering,Paris,Male
U8255,33.0,80735.04,Engineering,Paris,Male
U8256,43.0,86716.08,HR,Tokyo,Male
U8257,58.0,96446.8,HR,New York,Female
U8258,51.0,126583.87,Marketing,Paris,Male
U8259,33.0,66461.83,Sales,Tokyo,Female
U8260,50.0,105297.73,HR,London,Female
U8261,42.0,73313.91,Marketing,London,Male
U8262,32.0,85971.19,HR,New York,Female
U8263,58.0,108067.46,Sales,London,Female
